epoch,global_step,step,tmp_loss,tmp_ppl,mean_loss,mean_ppl,n_token_real,n_token_total,epoch_time
2,9583,9583,2.094419002532959,8.136845588684082,2.1026978672936907,8.322932153247123,1065862,1097408,111.52474737167358
2,9584,9584,2.0471646785736084,7.163917064666748,2.102590453002162,8.32069034456515,1067351,1099152,111.7313494682312
2,9585,9585,1.9266211986541748,6.874373435974121,2.1022507440169345,8.317898226980997,1069271,1101248,111.95972108840942
2,9586,9586,2.043808937072754,7.231245040893555,2.102138139379277,8.31580448288449,1071780,1103808,112.20316910743713
2,9587,9587,2.5743236541748047,13.1224365234375,2.1030461884461915,8.325048006039399,1074340,1106368,112.44741368293762
2,9588,9588,2.114553213119507,8.292210578918457,2.10306827486591,8.324984978348189,1076900,1108928,112.66564273834229
2,9589,9589,1.9780911207199097,7.286349773406982,2.1028288550303813,8.322995255733359,1079460,1111488,112.87712335586548
2,9590,9590,2.167013645172119,8.606593132019043,2.1029515792945146,8.323537507886869,1082015,1114048,113.10125517845154
2,9591,9591,2.1176326274871826,8.608129501342773,2.102979596562058,8.324080622378196,1083807,1116112,113.32988619804382
2,9592,9592,2.1069416999816895,6.650393009185791,2.1029871434257146,8.320892645972116,1086081,1118672,113.5764307975769
2,9593,9593,1.9397534132003784,6.511960506439209,2.102676813140115,8.317453611486311,1086542,1119280,113.71430206298828
2,9594,9594,2.178741693496704,8.815481185913086,2.102821148776465,8.318398635346703,1089099,1121840,113.94367241859436
2,9595,9595,2.1184918880462646,7.9844512939453125,2.1028508282069005,8.317766159321323,1091643,1124400,114.18133449554443
2,9596,9596,2.453493595123291,11.628896713256836,2.1035136689761185,8.324025385321201,1094203,1126960,114.42606258392334
2,9597,9597,2.163762092590332,9.35877799987793,2.1036273452470886,8.325977748744892,1095810,1128800,114.63303780555725
2,9598,9598,2.1749892234802246,8.80208969116211,2.1037617367315202,8.326874381404812,1098370,1131360,114.86868166923523
2,9599,9599,2.3187415599823,10.16287899017334,2.1041658341436458,8.33032551788746,1100930,1133920,115.08972764015198
2,9600,9600,1.5562206506729126,5.193127155303955,2.103137794399798,8.324439592254095,1101183,1134288,115.21055316925049
2,9601,9601,2.2006032466888428,9.0304594039917,2.103320313973373,8.325761726733004,1103743,1136848,115.43670868873596
2,9602,9602,2.2334768772125244,9.430147171020508,2.1035635972691473,8.327825998591486,1104358,1137648,115.58167505264282
2,9603,9603,2.2193593978881836,9.222976684570312,2.1037796342106008,8.329496055841446,1106918,1140208,115.81525349617004
2,9604,9604,2.0269386768341064,7.103184223175049,2.1036365411801046,8.327212421143743,1107952,1141424,115.98310208320618
2,9605,9605,1.9729721546173096,7.191039562225342,2.1033936705731104,8.32510057568107,1110512,1143984,116.19422554969788
2,9606,9606,1.918297529220581,7.014846324920654,2.103050264002883,8.322669677256654,1113057,1146544,116.41783475875854
2,9607,9607,2.0688133239746094,7.559564113616943,2.10298686226209,8.321256518805468,1114175,1147856,116.60793232917786
2,9608,9608,2.0466248989105225,7.597082138061523,2.1028826811838064,8.319917933998179,1116719,1150416,116.84919738769531
2,9609,9609,2.0681262016296387,7.831130504608154,2.102818554837765,8.319016112172736,1117899,1151824,117.04154205322266
2,9610,9610,2.1788580417633057,8.76478099822998,2.1029585907252892,8.319837041981312,1120448,1154384,117.28383040428162
2,9611,9611,1.393502950668335,4.119672775268555,2.1016544443281258,8.31211615178515,1120622,1154640,117.39931297302246
2,9612,9612,2.060711145401001,7.804152488708496,2.1015793190089935,8.31118410836666,1123176,1157200,117.62495040893555
2,9613,9613,1.4513885974884033,4.038961410522461,2.100388493511703,8.303359524670975,1123396,1157472,117.73971128463745
2,9614,9614,1.749765157699585,5.381917476654053,2.099747500210401,8.298018679976245,1124169,1158400,117.89013504981995
2,9615,9615,1.7941218614578247,5.97396993637085,2.09918978919078,8.293777715115652,1124526,1158880,118.01949143409729
2,9616,9616,2.2374610900878906,9.384307861328125,2.0994416494838526,8.2957641088246,1127086,1161440,118.25424528121948
2,9617,9617,1.7919470071792603,6.08314847946167,2.0988825683160264,8.291741171316668,1129641,1164000,118.47227621078491
2,9618,9618,2.329437255859375,10.2721586227417,2.099300997875996,8.29533539536644,1132201,1166560,118.71577978134155
2,9619,9619,2.1220510005950928,7.770370006561279,2.099342211649038,8.294384371111358,1134723,1169120,118.95651435852051
2,9620,9620,1.8371261358261108,6.1638288497924805,2.098868041530009,8.29053164864966,1137275,1171680,119.17591142654419
2,9621,9621,1.7574516534805298,5.79764461517334,2.0982517664613276,8.286031852560352,1139835,1174240,119.38737297058105
2,9622,9622,2.09671688079834,8.139403343200684,2.0982490009015744,8.285767657047993,1142395,1176800,119.62198066711426
2,9623,9623,1.802043080329895,6.260921478271484,2.0977162564401146,8.282125847373935,1142976,1177616,119.78345847129822
2,9624,9624,2.400878429412842,11.03286361694336,2.098260533231807,8.287064335290577,1145536,1180176,120.03217220306396
2,9625,9625,1.3715449571609497,3.946894407272339,2.0969581755685978,8.2792862529823,1145769,1180464,120.1437304019928
2,9626,9626,1.810624361038208,6.049943923950195,2.0964459504978814,8.275298162948253,1148322,1183024,120.35516214370728
2,9627,9627,1.9269866943359375,6.661259651184082,2.0961433446833064,8.272415951320104,1150878,1185584,120.56309533119202
2,9628,9628,2.2745375633239746,8.790630340576172,2.0964613379429156,8.273339684634285,1152324,1187248,120.7610273361206
2,9629,9629,2.1838276386260986,9.006131172180176,2.0966167939939533,8.274643584078317,1154871,1189808,120.99185061454773
2,9630,9630,2.1941864490509033,8.972698211669922,2.0967900971112834,8.275883467963915,1157431,1192368,121.20261025428772
2,9631,9631,1.7057934999465942,5.169377326965332,2.096096840733332,8.270375478352216,1159964,1194928,121.4341812133789
2,9632,9632,2.4453983306884766,11.535143852233887,2.0967150734589164,8.276153829456431,1162524,1197488,121.67823266983032
2,9633,9633,2.2185606956481934,9.136435508728027,2.096930348409781,8.277673761751963,1165077,1200048,121.92046785354614
2,9634,9634,2.182143211364746,9.025238037109375,2.0970806356460328,8.278992217264058,1167616,1202608,122.1452465057373
2,9635,9635,1.897608757019043,6.505550384521484,2.096729452761126,8.275869960516271,1170162,1205168,122.3695912361145
2,9636,9636,2.054234266281128,7.800861835479736,2.0966547687778574,8.275035148345733,1172722,1207728,122.5892915725708
2,9637,9637,2.4559943675994873,11.654609680175781,2.097285189126667,8.28096422647175,1175282,1210288,122.82862710952759
2,9638,9638,2.3063297271728516,11.526412963867188,2.097651291645137,8.286648024610797,1177428,1212704,123.07069897651672
2,9639,9639,2.256685495376587,9.55137825012207,2.097929323469842,8.288859091438614,1179988,1215264,123.31290078163147
2,9640,9640,2.5032355785369873,12.474617004394531,2.098636664229122,8.2961640790703,1182515,1217824,123.56353783607483
2,9641,9641,2.0698413848876953,7.54103946685791,2.0985864982372378,8.2948485309654,1185033,1220384,123.81285834312439
2,9642,9642,2.242703914642334,9.4187650680542,2.09883713722229,8.296803168421206,1187593,1222944,124.04042482376099
2,9643,9643,2.23358416557312,9.37490463256836,2.099071073035399,8.298674872352017,1190152,1225504,124.26416182518005
2,9644,9644,1.9980812072753906,7.3059821128845215,2.098896047271517,8.296954434294015,1192694,1228064,124.50685429573059
2,9645,9645,2.129223585128784,8.408333778381348,2.0989485170601974,8.297147132121156,1195254,1230624,124.72312569618225
2,9646,9646,2.101017713546753,8.174483299255371,2.0989520908019705,8.296935277487536,1197814,1233184,124.94166564941406
2,9647,9647,2.3880865573883057,10.338258743286133,2.0994505985029814,8.30045480070443,1199825,1235376,125.17019939422607
2,9648,9648,2.2486562728881836,10.029512405395508,2.099707406892629,8.303430803466377,1202356,1237936,125.41794896125793
2,9649,9649,2.124643564224243,8.369912147521973,2.0997502525237826,8.303545032579875,1204916,1240496,125.63760995864868
2,9650,9650,2.328821897506714,8.365622520446777,2.100143171297338,8.303651511975872,1206419,1242256,125.85104942321777
2,9651,9651,2.029867172241211,8.325275421142578,2.100022835682516,8.303688539217596,1207985,1244128,126.07691597938538
2,9652,9652,2.114114761352539,7.558692455291748,2.1000469244443454,8.302415041638236,1210520,1246688,126.30717301368713
2,9653,9653,2.1850836277008057,8.79188060760498,2.100192038272428,8.303250307109169,1213068,1249248,126.55329322814941
2,9654,9654,1.743053674697876,5.714767932891846,2.0995836253872926,8.298840626744234,1215628,1251808,126.77029156684875
2,9655,9655,2.3827760219573975,10.834941864013672,2.1000652451093504,8.303153724086528,1218188,1254368,127.01365184783936
2,9656,9656,2.4300718307495117,11.334935188293457,2.1006255279372623,8.308301061037643,1220745,1256928,127.25616335868835
2,9657,9657,2.2926533222198486,10.382035255432129,2.1009509987750294,8.311815864756955,1222939,1259344,127.50184059143066
2,9658,9658,2.370587110519409,8.680460929870605,2.1014072358507394,8.312439629672546,1223395,1260000,127.64974045753479
2,9659,9659,1.8469254970550537,6.205928325653076,2.1009773680487194,8.308881333550891,1223731,1260448,127.7783579826355
2,9660,9660,2.3158342838287354,10.518178939819336,2.1013396899977583,8.312606961891985,1225665,1262608,128.01161909103394
2,9661,9661,2.4482975006103516,11.568636894226074,2.1019237940560287,8.318088493764602,1228225,1265168,128.262300491333
2,9662,9662,2.226842164993286,9.21339225769043,2.10213374089794,8.319593205972879,1230765,1267728,128.51084804534912
2,9663,9663,2.401113510131836,11.032061576843262,2.1026353848060504,8.324144327400514,1233325,1270288,128.73778867721558
2,9664,9664,2.2867558002471924,9.821475982666016,2.1029437942121496,8.326652420625415,1235885,1272848,128.9862163066864
2,9665,9665,2.2692112922668457,9.730944633483887,2.1032218335065553,8.329000735362637,1238441,1275408,129.2097725868225
2,9666,9666,2.211649179458618,9.124131202697754,2.1034028474396975,8.330328165191244,1241001,1277968,129.42944359779358
2,9667,9667,2.336716413497925,10.34720230102539,2.103791703383128,8.3336896220843,1243561,1280528,129.65198016166687
2,9668,9668,1.7704787254333496,5.981369972229004,2.1032371060820467,8.329775612683543,1243829,1280928,129.77049112319946
2,9669,9669,2.2131190299987793,10.136903762817383,2.103419634194865,8.332777486687087,1246327,1283488,129.99013352394104
2,9670,9670,2.3217051029205322,10.21818733215332,2.103781633313813,8.335904202848722,1248887,1286048,130.21882224082947
2,9671,9671,2.0048561096191406,7.591286659240723,2.1036178493341864,8.33467139234606,1251003,1288416,130.4545304775238
2,9672,9672,2.114816427230835,7.708907604217529,2.1036363593802965,8.333637072035105,1253114,1290784,130.68776655197144
2,9673,9673,2.113524913787842,7.3250298500061035,2.1036526771268433,8.33197270368192,1254959,1292832,130.90451741218567
2,9674,9674,2.0999042987823486,8.29881477355957,2.1036465018742168,8.331918077767387,1257502,1295392,131.13475680351257
2,9675,9675,2.0366907119750977,6.99082088470459,2.1035363772197773,8.329712325805112,1259327,1297408,131.35457754135132
2,9676,9676,1.897216796875,6.893256664276123,2.1031975930155986,8.327353613717216,1259540,1297712,131.4716763496399
2,9677,9677,2.018503189086914,6.857816219329834,2.1030587497304696,8.324944536021498,1260876,1299264,131.67565965652466
2,9678,9678,2.2176902294158936,9.328668594360352,2.1032463626268454,8.326587292254459,1263416,1301824,131.91510725021362
2,9679,9679,2.0050013065338135,7.4261016845703125,2.1030858314894383,8.325115910542557,1265976,1304384,132.1202003955841
2,9680,9680,2.1901872158050537,8.936483383178711,2.103227921839056,8.32611324736578,1268514,1306944,132.3533103466034
2,9681,9681,2.2625370025634766,7.6341552734375,2.103487382882581,8.324986279981532,1271031,1309504,132.6001718044281
2,9682,9682,2.5056920051574707,12.252034187316895,2.1041413741383126,8.331371723733298,1273591,1312064,132.8496401309967
2,9683,9683,1.7433499097824097,5.716461658477783,2.1035556737091636,8.327126739861129,1276151,1314624,133.06151056289673
2,9684,9684,2.2506537437438965,9.501383781433105,2.1037940822505488,8.329029911727535,1278706,1317184,133.29934406280518
2,9685,9685,2.212803840637207,9.095916748046875,2.103970473445349,8.330270828938406,1281249,1319744,133.53487396240234
2,9686,9686,2.118582010269165,7.831747055053711,2.103994078512916,8.329465459352164,1283749,1322304,133.78355765342712
2,9687,9687,2.4918854236602783,12.08403491973877,2.1046197097147665,8.335521216546336,1286309,1324864,134.0329658985138
2,9688,9688,2.193193197250366,8.98326587677002,2.1047623401294775,8.336564283632041,1288863,1327424,134.27994537353516
2,9689,9689,2.366041421890259,10.735224723815918,2.1051824029618906,8.340420650899219,1290720,1329680,134.51843547821045
2,9690,9690,1.6431561708450317,4.5601420402526855,2.104440787822056,8.334352787960782,1290908,1329952,134.6332094669342
2,9691,9691,1.8181535005569458,6.200954437255859,2.1039819940924644,8.330933880347471,1293462,1332512,134.85826134681702
2,9692,9692,1.9831132888793945,6.986779689788818,2.1037886041641234,8.328783233642579,1296012,1335072,135.0794336795807
2,9693,9693,2.1389946937561035,8.490898132324219,2.1038448439238553,8.32904220312929,1298572,1337632,135.315575838089
2,9694,9694,1.9119865894317627,6.464095592498779,2.103538849897552,8.326067806621108,1299718,1339024,135.50748133659363
2,9695,9695,2.454249143600464,11.637694358825684,2.1040973057792445,8.33134109730933,1302278,1341584,135.7524015903473
2,9696,9696,1.903531789779663,6.700526714324951,2.103778441683856,8.32874838763845,1304837,1344144,135.95490741729736
2,9697,9697,2.2978768348693848,9.984910011291504,2.1040865343714517,8.331377215612502,1307391,1346704,136.19750690460205
2,9698,9698,2.372530937194824,10.719996452331543,2.104511961317289,8.335162666066891,1309951,1349264,136.44271755218506
2,9699,9699,2.240037441253662,9.544156074523926,2.1047264003678214,8.33707563032078,1312504,1351824,136.67306661605835
2,9700,9700,2.0277371406555176,6.717015743255615,2.104604774365116,8.3345162940063,1313679,1353216,136.86419010162354
2,9701,9701,2.420990228652954,11.257000923156738,2.105103805050113,8.339125891213161,1316239,1355776,137.0772204399109
2,9702,9702,2.1055710315704346,8.121724128723145,2.1051045408399087,8.338783526232863,1318792,1358336,137.306072473526
2,9703,9703,2.283937454223633,9.815253257751465,2.1053857246659837,8.341105019521413,1321352,1360896,137.5262439250946
2,9704,9704,2.44576096534729,11.539327621459961,2.10592006570316,8.34612577713827,1323912,1363456,137.77099204063416
2,9705,9705,1.6240044832229614,5.015374660491943,2.105164712125605,8.340905164102775,1324356,1364032,137.91135692596436
2,9706,9706,1.9510904550552368,7.014515399932861,2.1049235943524116,8.338829436772306,1326909,1366592,138.12894654273987
2,9707,9707,2.333547830581665,10.314473152160645,2.10528081972152,8.3419163800776,1329469,1369152,138.35317635536194
2,9708,9708,1.9090967178344727,6.83895206451416,2.1049747602801987,8.339571661956597,1332015,1371712,138.58259654045105
2,9709,9709,1.9435999393463135,6.589727878570557,2.1047233976307687,8.336846048586837,1333014,1372848,138.74639749526978
2,9710,9710,2.2149529457092285,9.40007495880127,2.104894827721093,8.338499592770685,1335189,1375184,138.97616362571716
2,9711,9711,1.7926275730133057,5.991731643676758,2.1044099406796213,8.334855543160291,1337742,1377744,139.1954791545868
2,9712,9712,2.4196672439575195,11.37735366821289,2.104898711692455,8.33957259451696,1340251,1380304,139.44059896469116
2,9713,9713,2.254387617111206,9.01164722442627,2.1051301186667875,8.340612957721156,1341933,1382112,139.63959050178528
2,9714,9714,1.9695831537246704,7.167687892913818,2.104920617948175,8.338800090542163,1344493,1384672,139.84642887115479
2,9715,9715,2.4185397624969482,11.229452133178711,2.105404598109516,8.34326097332401,1347053,1387232,140.09071230888367
2,9716,9716,2.054858446121216,7.805734634399414,2.1053267149785633,8.342432735513649,1349613,1389792,140.30527257919312
2,9717,9717,1.913076400756836,6.773896217346191,2.1050309452643763,8.340019602408775,1352173,1392352,140.53142476081848
2,9718,9718,2.231786012649536,9.344162940979004,2.1052256535092075,8.341562065294445,1354732,1394912,140.74523448944092
2,9719,9719,2.1842565536499023,8.88404369354248,2.105346866546233,8.342394092331634,1357292,1397472,140.97675776481628
2,9720,9720,2.0601329803466797,7.079667091369629,2.105277626291716,8.340460360324036,1358963,1399376,141.1892306804657
2,9721,9721,2.071277379989624,7.949711322784424,2.105225638147523,8.339862884731467,1361513,1401936,141.42886185646057
2,9722,9722,1.9555368423461914,7.045304298400879,2.1049971056348493,8.337886459408825,1364056,1404496,141.66118597984314
2,9723,9723,2.1455342769622803,8.282453536987305,2.1050589001033364,8.337801958002695,1365580,1406272,141.87066555023193
2,9724,9724,2.2040183544158936,9.061349868774414,2.1052095233214683,8.338903248582257,1368140,1408832,142.09426140785217
2,9725,9725,2.4464426040649414,11.544957160949707,2.105728114629589,8.343775670941477,1370700,1411392,142.33877182006836
2,9726,9726,1.9009721279144287,6.446246147155762,2.10541740751773,8.340896263469876,1371727,1412624,142.51587843894958
2,9727,9727,2.296987771987915,9.932044982910156,2.1057076656457148,8.343307094862967,1374287,1415184,142.7582004070282
2,9728,9728,2.0743861198425293,7.959658622741699,2.105660280553728,8.34272668870242,1376847,1417744,142.97460675239563
2,9729,9729,1.5613880157470703,4.5183796882629395,2.1048381170117243,8.336949729487255,1377128,1418176,143.10132837295532
2,9730,9730,2.1449010372161865,8.265573501586914,2.104898543739031,8.336842073034916,1379667,1420736,143.3387815952301
2,9731,9731,2.5795137882232666,13.177282333374023,2.1056133257337364,8.344131892704102,1382227,1423296,143.58323550224304
2,9732,9732,1.7945095300674438,5.741831302642822,2.105145500477095,8.340218658734084,1384758,1425856,143.82612109184265
2,9733,9733,1.6251429319381714,5.067756175994873,2.1044247758997097,8.335305051402644,1384911,1426080,143.93535113334656
2,9734,9734,2.332329034805298,10.330351829528809,2.104766461445295,8.33829612603252,1387471,1428640,144.16604471206665
2,9735,9735,2.324368715286255,10.231795310974121,2.1050952073342786,8.341130705650695,1390031,1431200,144.38882040977478
2,9736,9736,2.0596697330474854,7.980924606323242,2.1050273067748067,8.340592280988023,1392567,1433760,144.61210322380066
2,9737,9737,1.8082162141799927,6.302718639373779,2.104584305144068,8.337550678537852,1395118,1436320,144.81617712974548
2,9738,9738,2.2001075744628906,9.351205825805664,2.1047266647108622,8.339061341946598,1397650,1438880,145.05772471427917
2,9739,9739,1.7143628597259521,7.703342437744141,2.1041457661915395,8.338115331672487,1400100,1441440,145.30448269844055
2,9740,9740,1.990233063697815,7.317239761352539,2.1039765051179975,8.336598428893408,1402660,1444000,145.5136013031006
2,9741,9741,2.061661720275879,7.794275283813477,2.103913723538113,8.335793795147,1405207,1446560,145.75560235977173
2,9742,9742,2.4092159271240234,10.148186683654785,2.104366023098981,8.338478821648492,1407113,1448656,145.97975325584412
2,9743,9743,2.241793632507324,9.17866039276123,2.1045693183791707,8.339721693795108,1408108,1449968,146.16930508613586
2,9744,9744,2.266235828399658,9.977904319763184,2.104808116769157,8.342141461337159,1409320,1451424,146.36209273338318
2,9745,9745,1.9042030572891235,6.574304103851318,2.1045122391003073,8.339534031606354,1411841,1453984,146.5976243019104
2,9746,9746,2.2801353931427,9.773713111877441,2.10477088881171,8.341646224655353,1414401,1456544,146.83558917045593
2,9747,9747,1.9121235609054565,6.409436225891113,2.10448758391773,8.338804739363054,1415489,1457856,147.02393794059753
2,9748,9748,1.9251526594161987,6.699154376983643,2.104224243353117,8.336397029579823,1416028,1458544,147.17027950286865
2,9749,9749,1.9915711879730225,6.634482383728027,2.104059062920008,8.333901553559514,1417136,1459872,147.3563995361328
2,9750,9750,1.9417853355407715,6.861656188964844,2.1038214732752363,8.331745996656739,1419671,1462432,147.60260009765625
2,9751,9751,2.6953394412994385,12.42625617980957,2.1046862656261487,8.3377321226555,1421940,1464992,147.84562993049622
2,9752,9752,2.17985463142395,8.136916160583496,2.1047960004667297,8.337438960667074,1423752,1467008,148.06558632850647
2,9753,9753,2.607271671295166,13.561991691589355,2.1055284722900947,8.345054926747135,1426312,1469568,148.3132128715515
2,9754,9754,1.478753924369812,4.842893600463867,2.1046161367036023,8.339957166446869,1426551,1469888,148.42898774147034
2,9755,9755,1.7330070734024048,5.296828746795654,2.1040760072511295,8.33553401467412,1426788,1470208,148.54472661018372
2,9756,9756,2.111818313598633,8.219024658203125,2.104087244270502,8.335364915462987,1429334,1472768,148.78984308242798
2,9757,9757,2.1323094367980957,8.428457260131836,2.1041281459988026,8.335499831904535,1431894,1475328,149.0148060321808
2,9758,9758,2.382613182067871,10.833174705505371,2.1045311634171373,8.339114412039994,1434454,1477888,149.24592661857605
2,9759,9759,1.9114969968795776,6.763204097747803,2.104252212309424,8.336837084996217,1437014,1480448,149.45564365386963
2,9760,9760,1.9806188344955444,7.000767230987549,2.1040738091668354,8.334909134268933,1439574,1483008,149.6590461730957
2,9761,9761,2.1518819332122803,9.004364013671875,2.1041426969536445,8.335873766660002,1441083,1484704,149.8526303768158
2,9762,9762,2.2132036685943604,8.81207275390625,2.104299619214998,8.336558945058918,1443626,1487264,150.09994292259216
2,9763,9763,2.3379995822906494,10.319611549377441,2.1046353950240144,8.33940815857087,1446175,1489824,150.34490776062012
2,9764,9764,2.147473096847534,8.513846397399902,2.1046968551414085,8.339658428640927,1448735,1492384,150.568989276886
2,9765,9765,2.03183650970459,7.3670549392700195,2.1045924706923587,8.338265013899708,1449961,1493824,150.7693428993225
2,9766,9766,2.0410635471343994,7.447325229644775,2.104501585250931,8.336990421933677,1451795,1495920,151.00373339653015
2,9767,9767,2.076664924621582,6.553106307983398,2.104461818592889,8.334442016056606,1452444,1496816,151.1730682849884
2,9768,9768,2.1354987621307373,8.595616340637207,2.1045060938333138,8.334814589986108,1455000,1499376,151.40199089050293
2,9769,9769,2.173677921295166,8.753591537475586,2.1046046292000686,8.335411138344355,1457541,1501936,151.65410113334656
2,9770,9770,1.95755934715271,7.099250793457031,2.1043954609468005,8.33365273102588,1460101,1504496,151.86774396896362
2,9771,9771,2.272873878479004,9.546615600585938,2.104634776880795,8.335375689647414,1462015,1506704,152.10463523864746
2,9772,9772,2.0724639892578125,7.953455448150635,2.104589144557926,8.334833958808412,1464572,1509264,152.3460500240326
2,9773,9773,2.2966461181640625,11.095878601074219,2.1048611799313055,8.338744786913605,1466916,1511824,152.58849692344666
2,9774,9774,2.167691707611084,8.733630180358887,2.1049500491359447,8.339303323537996,1469476,1514384,152.828697681427
2,9775,9775,1.8331900835037231,4.687685012817383,2.104566207376577,8.334145670556753,1471986,1516944,153.075603723526
2,9776,9776,2.1071252822875977,8.224564552307129,2.10456981679112,8.333991113267261,1474546,1519504,153.29859018325806
2,9777,9777,2.429581642150879,11.354130744934082,2.1050275799254297,8.338244831058342,1477106,1522064,153.51397609710693
2,9778,9778,2.0468878746032715,8.673845291137695,2.1049458081879866,8.338716842957187,1478823,1523952,153.73200869560242
2,9779,9779,2.3750979900360107,10.795891761779785,2.105325235409683,8.342167931326319,1481381,1526512,153.96708750724792
2,9780,9780,2.325043201446533,10.228824615478516,2.105633395249847,8.344814013632284,1483941,1529072,154.21591567993164
2,9781,9781,2.518049955368042,12.40438461303711,2.106211009479704,8.350499686740694,1486501,1531632,154.44984412193298
2,9782,9782,1.8879365921020508,5.636491298675537,2.105905730574281,8.34670387081333,1488804,1534144,154.69002890586853
2,9783,9783,1.791883945465088,6.163383483886719,2.1054671526621176,8.34365454066399,1489089,1534544,154.81089997291565
2,9784,9784,2.181741237640381,8.324747085571289,2.1055735321390747,8.343628170433735,1490890,1536624,155.03714966773987
2,9785,9785,2.249807119369507,9.21565055847168,2.105774414572543,8.344842686294513,1492531,1538544,155.24816942214966
2,9786,9786,2.731502056121826,15.355935096740723,2.1066446894564783,8.354593857936303,1495091,1541104,155.49192452430725
2,9787,9787,1.7660571336746216,5.986216068267822,2.106171651184559,8.35130444433954,1497616,1543664,155.72579407691956
2,9788,9788,2.209700107574463,9.122089385986328,2.106315241276639,8.352373494189258,1500176,1546224,155.95602416992188
2,9789,9789,1.6923727989196777,5.2979817390441895,2.10574191379415,8.348143034694598,1500429,1546608,156.07729172706604
2,9790,9790,2.4113070964813232,11.138252258300781,2.1061645489016017,8.352002106926419,1502989,1549168,156.31126832962036
2,9791,9791,1.9667421579360962,7.7088141441345215,2.1059719765383895,8.35111372576234,1503439,1549792,156.44573664665222
2,9792,9792,1.9900519847869873,7.053153038024902,2.1058120868945944,8.349323435158565,1503676,1550144,156.55773782730103
2,9793,9793,2.1875996589660645,8.97448444366455,2.105924741952544,8.350184538476066,1506222,1552704,156.79340362548828
2,9794,9794,2.15606689453125,8.721514701843262,2.1059937132765865,8.35069530898964,1508771,1555264,157.0365822315216
2,9795,9795,2.023458480834961,7.596508502960205,2.105880340704551,8.349659338102235,1511328,1557824,157.264586687088
2,9796,9796,1.8393936157226562,6.335721492767334,2.1055147896414756,8.346896734747867,1513888,1560384,157.4686906337738
2,9797,9797,1.8880300521850586,6.6063408851623535,2.10521686534359,8.344512411666242,1516448,1562944,157.68399572372437
2,9798,9798,2.5567898750305176,12.894357681274414,2.1058346122788665,8.350736550201958,1519008,1565504,157.92882323265076
2,9799,9799,1.5564393997192383,4.534966945648193,2.1050840723709983,8.345523750195738,1521539,1568064,158.16897583007812
2,9800,9800,2.0899975299835205,8.078837394714355,2.105063490457782,8.345159921607086,1523456,1570224,158.39925360679626
2,9801,9801,2.284928798675537,9.817377090454102,2.105308538561621,8.347165667068731,1526014,1572784,158.63952112197876
2,9802,9802,1.7904435396194458,6.080356121063232,2.104880150807958,8.344081572448315,1526286,1573184,158.76711773872375
2,9803,9803,1.7642042636871338,6.146185398101807,2.1044172759613264,8.3410953004723,1528767,1575744,159.00700449943542
2,9804,9804,2.197692632675171,8.993443489074707,2.104543836825253,8.341980440483972,1531327,1578304,159.24441981315613
2,9805,9805,1.8872568607330322,5.934267044067383,2.10424941002838,8.338717956206986,1533871,1580864,159.45825266838074
2,9806,9806,2.177629232406616,9.155763626098633,2.10434870613444,8.339823566044458,1535877,1583056,159.6885313987732
2,9807,9807,2.4305315017700195,9.449994087219238,2.1047894936961096,8.341323796478477,1538385,1585616,159.93838095664978
2,9808,9808,2.0861058235168457,7.999965667724609,2.104764279566313,8.340863124239943,1539532,1586960,160.1272566318512
2,9809,9809,2.485788106918335,11.951196670532227,2.105277788767596,8.34572880287376,1542086,1589520,160.37313199043274
2,9810,9810,2.0366504192352295,7.916120529174805,2.105185423532694,8.345150595237557,1543708,1591392,160.58854603767395
2,9811,9811,2.2573726177215576,9.566686630249023,2.1053899762130555,8.346792444746981,1546268,1593952,160.82115983963013
2,9812,9812,2.0899293422698975,8.312121391296387,2.1053692236842725,8.346745906420201,1548228,1596160,161.04700303077698
2,9813,9813,1.9873489141464233,7.539671421051025,2.105211019515991,8.345664037136865,1549005,1597104,161.20690965652466
2,9814,9814,1.8914920091629028,6.592412948608398,2.104924916423149,8.343316980793453,1550533,1598832,161.4026119709015
2,9815,9815,2.2551159858703613,9.539036750793457,2.1051257066229447,8.3449155366357,1553093,1601392,161.6422393321991
2,9816,9816,2.214953899383545,9.160984992980957,2.105272339724094,8.346005081971274,1555653,1603952,161.8586025238037
2,9817,9817,2.247476816177368,8.777524948120117,2.105461945692698,8.346580441792806,1557358,1605856,162.07925081253052
2,9818,9818,2.3745791912078857,10.743648529052734,2.105820290893118,8.349772276795814,1559918,1608416,162.32991909980774
2,9819,9819,2.111908197402954,7.31522274017334,2.1058283865134766,8.34839654602903,1561722,1610528,162.56447958946228
2,9820,9820,2.1989119052886963,8.422138214111328,2.1059520034042802,8.348494476531132,1562563,1611552,162.72755813598633
2,9821,9821,2.1852645874023438,8.841697692871094,2.106057192507726,8.34914859220267,1565106,1614112,162.97634410858154
2,9822,9822,2.0831499099731445,7.775795936584473,2.106026851736157,8.348389184711785,1565804,1615008,163.13257932662964
2,9823,9823,2.4005701541900635,11.029462814331055,2.1064164592790857,8.351935578401758,1568364,1617568,163.38415789604187
2,9824,9824,2.3583736419677734,10.57374095916748,2.1067492957159266,8.35487059211479,1570924,1620128,163.63377356529236
2,9825,9825,2.090590238571167,7.9655280113220215,2.1067279776985854,8.3543569475491,1573468,1622688,163.88335919380188
